4345	5104	1297	6482	2270	2693	2469	5661	4385	4189	4910	8409	1634	2214	3808	8322	5821	9515	3433	8442	6896	5600	5095	8150	6994	4658	4635	8161	4807	2423	7962	3261	2792	3218	6157	1353	2671	7408	7814	9851	9928	6060	9683	1467	6435	5755	4439	5514	6157	5902	8467	5630	6807	1586	7340	8107	3646	2573	2358	1407	5937	9582	4191	4306	6266	8369	5758	6199	8683	4111	7961	4092	4626	6622	9102	9306	9263	2618	5001	8833	4242	5639	7901	2852	4345	7962	8742	4404	7343	9467	8570	1627	1185	7505	9936	2944	4449	1154	9408	2738	5173	3877	4858	3546	2667	1943	2923	5049	4299	2870	9635	8427	9422	9812	8561	2431	1372	5028	3287	5773	5385	9914	1802	7355	2993	5986	6370	3459	
7507	9977	3256	2460	4154	7719	5157	6315	2118	2345	7551	5797	4370	3402	2910	6764	5166	5609	3813	2725	3788	1539	8420	1026	2168	9270	5259	7816	5384	8535	6561	2031	2051	7344	3209	6361	7086	9218	5406	8561	6185	8490	7013	3570	6377	7203	8489	9977	5790	5737	6909	6392	6340	9165	1913	3623	7991	9330	4655	8409	9136	2330	5128	7465	5269	3869	9824	2855	8868	6840	7520	4282	2191	9254	8530	2587	3059	8766	2694	2140	7258	6272	2459	8340	4569	2541	3114	5977	1732	6066	4284	5544	2526	8840	5436	8579	3316	1132	7055	9151	9673	9550	7912	8889	6820	3528	7344	9373	6677	7061	8074	6227	9919	9595	6093	6775	1078	2582	7395	7074	7162	6771	1054	4570	2421	1845	2033	2075	
9038	4600	3796	9480	3872	9216	3122	6563	8196	6228	4797	5308	8922	5837	4289	5697	6255	7573	6750	7674	7184	8806	9383	2768	1781	3096	5175	6122	8041	8398	5147	4652	2374	4485	7571	3996	1157	7714	5642	8234	3867	9407	3420	3819	8335	5466	8391	9946	6167	9186	5514	4196	6595	7255	9635	5454	5465	1093	3181	9085	6079	3612	9854	5954	1208	2880	7662	3248	1997	3424	1595	9523	5517	1684	4458	4799	8879	9128	1024	6858	8196	5639	3270	2463	6578	7438	2627	7880	7458	9799	4107	2095	8131	2158	4653	3177	5368	9364	8459	4152	2100	9125	7018	4771	9342	5784	2521	5068	6095	8363	2959	7862	8288	2672	8653	9024	2993	8223	8522	7050	4884	7409	4725	2356	7136	3927	3589	2982	
9138	7709	1821	5223	8397	1231	3531	9021	9914	6574	5967	3469	9523	2014	4961	2328	9033	6247	8587	9123	5813	2278	6334	5089	2955	2576	7224	2535	9539	5643	9258	9235	1794	8592	6072	3858	1445	2064	6482	8525	6189	5194	7816	9607	6110	3023	1394	5534	8729	9259	2541	8283	4434	2639	8801	8775	4403	6071	2007	7324	2343	7469	4120	6654	2244	4049	4313	4276	7287	5590	4555	8647	7059	7649	8870	8566	8076	3424	8990	2722	8926	1493	3589	6989	5139	1414	6352	7114	7201	2275	7166	4545	3297	7739	7179	3330	8636	1050	8651	4867	5608	6539	6425	8191	4160	2358	3551	3917	6818	5551	5120	5266	2850	3915	5793	5876	5172	9911	6743	4741	7911	6791	5314	6856	7324	6439	9654	2451	
3238	9770	9458	7840	6659	3764	3361	6002	1408	2934	8926	4009	5972	1382	7933	1338	5083	6024	9973	3821	5074	6014	8889	1068	9626	4775	9621	9494	4973	8470	9390	4853	9414	4018	1306	4586	8405	4806	3927	3338	2256	2636	9344	6061	8165	6986	1881	2268	8107	7473	3611	9612	7401	8518	8843	3043	7478	8208	8149	3246	8280	1253	2607	5876	2688	6856	9352	5035	2794	4147	8447	9413	6562	9924	3023	6670	6282	5928	4576	5125	6584	1945	2345	1517	4468	3125	3497	3223	1495	5005	9862	8285	7832	7270	2909	2941	5200	2247	6031	4080	8373	6112	1052	6166	3835	4691	8193	2176	9950	3874	2869	1738	1445	3869	7986	2603	3296	1741	4727	5754	7682	8538	7042	6535	7657	8798	2819	8539	
2490	7884	7683	6300	5906	5560	3787	5681	9960	4181	6538	4847	2414	1189	4838	3470	6581	7872	2187	4435	8352	5332	6785	4450	2737	5348	6583	6063	9312	8977	2278	1945	8194	5834	2729	8388	1462	7929	4816	2770	9771	7236	6596	7110	3573	4188	1765	1796	2542	7478	7527	7576	2849	1596	8610	1346	2001	2207	3081	8786	3385	3714	2962	1773	1901	6286	8404	5996	6781	8662	5335	6974	5065	7998	2661	3418	7832	4661	4735	8691	9819	1604	6890	5231	3766	3322	2096	4350	6447	8429	2266	2716	6015	6287	2323	8930	3269	5651	6176	5408	1538	9338	5716	6783	6031	3871	1736	5158	8506	6547	6039	8452	1144	8421	9136	4284	6388	1386	3085	4506	5077	3725	7432	1520	7014	9771	1637	3197	
4479	3117	5722	7211	1889	9603	8170	3747	7943	6234	2641	4679	9816	1273	8323	4700	4840	1358	2190	9066	5198	6072	9693	7514	8897	3808	1134	5403	2707	7465	3699	6616	4016	4209	9284	6978	1839	4027	5758	6869	5527	2539	6125	8585	6325	2437	7117	9000	6425	8130	4774	7046	6473	3576	4406	3570	3173	8852	3704	5576	8130	7263	9194	7801	7298	4442	2948	9240	2904	7720	6988	3169	6857	3743	6231	3736	1302	4785	8834	6570	2094	5373	3975	5668	9233	9293	9506	8943	5919	7885	1043	8533	4134	3431	3230	5995	6354	8157	4998	1290	7119	4796	7576	6075	2355	2361	1563	7351	7894	2011	1614	8168	7147	9124	1498	7040	4352	3997	5750	6684	6017	4189	1106	7020	9964	1622	3011	8682	
5765	2573	5668	1164	7289	3964	7854	5863	1079	7381	9510	2154	3986	8269	3444	9181	9316	5914	2949	6253	3461	7035	5486	6725	9681	6659	9969	3113	4439	5537	5692	5506	2221	3022	1564	2449	6225	4788	2225	8506	7819	1448	4011	6991	5926	9844	4914	9989	9901	5052	7803	5903	7626	7010	4382	9350	5737	9328	5812	5530	7036	8642	4246	2663	2952	6277	3001	8094	1988	5416	8974	6751	5017	6677	2398	1240	7525	9500	1938	6557	7698	5645	5912	3412	7956	9359	3937	4923	5895	7274	4016	8608	4910	4182	2509	8717	2000	2886	1015	4463	2653	2524	6473	6257	9959	2321	4315	4818	9340	6257	8881	5231	1383	2753	3840	1966	9638	7591	7381	6712	2766	2805	3712	2722	4890	6608	4533	6257	
4891	8251	7355	2151	5489	3595	7685	3022	4440	2951	7711	8808	7462	6447	8651	3521	7208	6213	6896	5377	3708	5772	2700	3490	5529	9900	9024	6058	2875	8174	8418	9437	1627	5538	5968	2219	9363	6547	9832	7913	1639	1196	7669	6087	5351	5138	9723	4629	8873	7013	7179	1619	6203	2795	6930	9283	1822	8187	6949	3421	6206	3595	2503	6239	4486	3151	8162	4311	1096	8095	6644	9271	6130	6403	4553	2283	1068	8893	8902	6433	4230	6099	9382	7566	4279	9368	7597	4329	5728	7390	1921	7519	6271	7059	8393	3570	2903	6149	9222	7950	1508	3282	4966	5898	8900	5576	6103	2319	8657	3494	8064	7792	5867	3445	3307	2366	1475	1895	2983	4399	8179	1498	5435	5563	1417	2825	6172	6306	
3281	2184	5807	5965	7058	8473	7578	6712	9993	2224	3380	1648	9929	7455	9173	9967	4061	2431	1144	9369	4356	9140	6798	2273	9755	6403	6636	6654	7712	5706	1732	1236	4418	9077	5329	2848	7070	9321	8843	3907	6277	8718	8419	3882	1289	2750	2393	4128	8550	2540	3457	8433	4013	6610	1315	9532	4059	4724	8626	1475	5641	4843	9124	4122	9141	8263	1888	5650	1365	2604	8471	9657	6827	6455	5384	9776	5364	5325	5007	8497	1315	4192	5056	6338	6931	3543	7381	5434	2737	3233	3384	4239	1184	6766	7210	3674	1750	4474	7185	8592	5067	9639	1024	3325	2329	5638	6320	8247	1383	3825	1308	4756	7896	5608	2635	4281	1953	6958	6015	9401	8952	2223	5506	9070	7480	4648	7720	9391	
1896	9939	9863	1021	5115	7798	2083	5211	7610	9863	1326	8091	4598	3166	1068	8279	7714	8623	2053	3282	5740	5738	5988	1300	7084	8641	9756	6395	5341	8189	7635	3725	3801	1277	4662	2439	7714	1413	9395	5240	7378	9919	1702	6103	8859	4608	3739	4261	3155	9649	1978	3049	8312	2768	9065	6631	5721	4595	3187	3244	2772	3393	1622	1840	9908	1565	6651	2816	3075	3384	1198	6510	2093	5737	2388	9128	2541	3331	9757	9202	9200	9659	8407	8033	1855	7277	3154	8854	5811	8330	6426	1914	7673	1040	4775	1908	1229	8574	5024	1980	6802	8466	8766	5331	5207	5673	2965	6265	9606	3507	1125	2539	4350	4536	3311	6831	4384	6419	4010	8629	3038	5329	5422	9540	9567	1286	5720	4357	
8480	7405	9987	4592	3221	7489	3784	6706	3964	6828	4596	2432	1786	9579	7200	4786	3255	5045	1334	6423	4653	6111	3079	7608	5374	7893	4465	9204	8979	4606	5198	8488	9257	9829	4792	6704	1341	3855	6592	4359	9736	9342	6237	9487	3742	5393	8994	4669	2769	5405	5561	3756	7818	5061	8363	9956	1727	8137	5673	7487	1296	5574	1421	2856	2244	1730	6209	1984	5481	7962	2361	2566	2568	6434	9085	1826	7382	1120	1750	2575	6302	2653	7922	3171	6580	8921	2547	9844	6118	4410	4929	3848	9355	1736	2672	6617	5925	3017	1572	8635	7458	8492	1393	9931	5494	3124	7047	2134	6629	5035	1378	6236	9996	2200	8847	7687	7543	6230	7387	9899	1077	8483	4806	9972	1679	3866	5212	5639	
3512	9701	7484	7446	4095	7922	8986	1395	7535	5401	7695	4543	3887	2207	5336	2440	3677	3770	2676	6389	9006	6186	7110	8168	2097	5976	6891	9487	7145	2014	1069	9982	6137	8730	6158	1660	3458	7904	6545	6760	9055	1548	8537	5713	4602	2569	1677	1671	2983	2648	9835	6065	9606	5904	1386	5964	8598	5038	4684	6812	6781	2289	6727	6682	4020	8933	8717	8090	1887	3803	4793	4400	2090	3385	4826	8319	6271	1659	1893	7965	3621	3597	8618	6535	1754	4691	6241	1172	6592	4368	4605	7384	4510	9383	4702	6368	4677	2842	8829	6996	2715	9036	4984	8718	5805	9781	9853	5942	7860	3346	7027	1863	5442	1390	6884	3306	9687	7633	6663	3509	4516	2386	3627	4951	5272	1988	7125	8474	
8864	9203	6658	7966	8393	9186	6808	8846	5154	6795	1446	3345	6253	1274	4485	6872	8420	4710	8606	2199	9072	9476	1690	2929	6404	2505	6665	4540	7440	5388	8402	7886	7378	6671	4681	9451	2446	7832	1062	5804	9790	6024	2178	7582	7269	1639	6101	4916	2206	2313	4931	9945	8762	2777	9637	7118	8701	7657	5891	2204	2666	9755	7983	2231	5069	8007	7636	3360	8070	8506	7958	2541	8766	8407	4772	7894	8913	7876	9968	5167	4875	6972	1959	6589	6160	7108	5411	7767	6948	4589	1397	1491	2209	7325	3216	3009	6422	9585	8642	1952	2076	4211	6484	7731	7364	8348	4760	1096	5532	9607	1409	7933	4737	6210	5814	9271	5735	9761	9617	7472	1747	3049	8652	6284	1865	1813	2555	8209	
7697	6217	6436	9200	1837	1521	9467	1460	7366	5892	1154	3094	7619	6563	4230	9154	2675	4584	8949	6626	7498	5868	5443	1885	6672	9681	8843	9076	7263	1713	3538	2569	1987	4641	4032	3340	3348	2478	5336	9419	7510	5210	9607	5301	3114	9235	8057	4251	3613	7697	3630	4699	7278	3481	8396	4483	7261	3346	4606	6959	5167	2755	3842	2983	3542	1224	7257	5239	5461	7839	4287	7172	2450	5259	4938	6672	4756	8861	7383	2411	1571	6169	1960	6470	8254	9492	9361	9124	9328	1320	7514	8288	9444	7217	7807	8725	8256	3303	3107	7070	3294	7769	4092	7051	2956	2170	2151	9148	4533	4067	9332	4749	5969	5637	2588	8118	9343	5385	5911	3694	1819	5157	4426	7772	9635	9613	9917	3697	
9411	7884	3123	5333	5336	1814	3666	5820	9618	5500	1171	2965	5178	3210	6475	4559	4339	6944	2096	3033	1141	5475	9639	2532	9508	4088	1714	6750	6351	7588	4463	9086	3052	5963	6739	8535	9689	6339	8279	6452	4086	8524	9712	8014	8519	7670	8394	3317	4397	8535	2831	2552	2771	9168	2000	2890	5197	5770	4942	4564	8573	5674	3923	8577	3104	5615	4258	9985	5573	5996	1517	9189	9758	6262	1876	9780	4119	2595	3859	7481	6187	8277	9813	7274	6237	7106	5917	4124	9148	7585	1771	9688	1848	9819	1995	5500	4273	7132	2489	3535	2792	7541	5248	2613	4820	3551	7283	7435	4774	2197	3467	1872	2217	6838	1878	7273	6680	4158	5841	9671	3036	9049	4724	1310	2781	5267	2524	2828	
5005	3270	9022	3620	7068	9097	9990	7103	1622	4674	9407	8935	9761	7200	1781	1263	4019	9439	1463	3297	3136	3128	4241	3869	3592	8181	2421	1747	1847	9910	3137	4998	4695	6195	2108	7125	6912	3470	5969	5543	5407	3619	7278	2739	7012	8376	9871	9713	3013	3211	8515	6584	5256	1596	8585	5292	6894	7225	1379	2931	5203	5104	8783	5037	1642	3180	3167	7190	9070	7030	2135	2666	8075	6727	1780	9939	4674	9160	6819	1474	3835	8639	2343	8824	4181	6654	8108	9679	8161	6561	3273	4274	2933	2844	5267	1469	1284	8367	3083	8674	6090	1935	2378	4970	6365	5666	6091	9253	8432	1190	3982	7118	2561	3902	5053	2221	1258	9306	4968	4602	2853	7970	3419	6251	4008	1000	2383	7410	
8216	8327	2245	3974	2009	5043	3590	7541	1603	8742	4553	4363	1209	8156	4404	5753	3523	8541	2763	9404	1436	1116	3935	1865	8742	8200	3069	2067	7728	4478	2127	4720	5721	7921	3376	2366	2439	8872	4937	5717	9568	5066	3961	3297	4690	4752	7737	2407	3246	4542	8861	7257	7334	9280	7774	7168	7335	9310	4276	4981	8002	5931	3673	3124	1165	3320	7985	8069	2951	4768	7717	6256	9040	1871	4695	3045	7166	5580	4024	4149	2916	7232	7277	6720	4453	9834	8216	8548	2646	8192	3219	1182	7698	2748	7527	4681	6999	8728	1082	7896	6989	4136	4223	1937	2655	2643	7112	7441	1258	1101	8230	5078	4922	6396	7633	9564	9004	3285	8563	3743	3534	9219	1046	4506	2299	1635	2478	8098	
2931	1806	3577	5547	6598	7404	8523	1772	6897	5977	6583	4225	1257	4247	8983	2941	1924	2161	6868	4674	3120	6494	2177	3455	8507	2842	3642	1757	9633	7085	5706	6285	5764	6958	8642	2505	4862	8096	1605	4550	7234	1366	4744	4499	3048	4958	2527	6088	5047	7984	7154	7006	7852	7922	5367	7343	7817	8601	2385	7282	2202	2190	5215	7333	3400	4154	6935	8639	5920	8183	1560	7849	4910	7429	9391	2696	9946	2558	6017	6395	2661	8631	8056	5811	3845	8011	6457	8339	4420	8917	8418	6037	2575	8634	6264	8503	6042	4736	9086	9976	6993	2895	2594	2763	9825	3827	3993	2671	3764	5347	6195	3416	5420	5449	6801	7430	5687	8110	5243	7815	8808	3937	9670	9612	8342	4036	2866	3693	
7086	9396	7746	3258	8276	3267	9437	9903	2255	5155	9625	7698	3498	6921	4935	6164	8102	7619	8265	7994	5637	7767	8880	1360	1369	3226	4163	9737	1235	9010	9889	1101	7752	8729	4663	6719	7366	9630	2517	1577	6884	5225	4803	1422	1999	9115	8642	1924	1193	2712	6013	3517	7499	8266	2733	9280	4139	1915	4771	3465	1801	3495	8041	9769	3804	9435	1146	6355	2570	3254	9128	6085	3860	8794	1276	9191	5639	2087	1759	8579	4087	7685	6399	7184	2406	3891	7374	7325	3082	8585	7501	5831	7093	6990	9813	1383	4254	1975	4318	9179	4029	8029	2640	1831	1923	2505	1007	6328	6999	3199	1772	7685	6678	6013	4677	3466	2450	6966	2007	7466	8355	3607	2690	3424	9363	9252	8659	4546	
5266	7872	6823	9731	2906	1440	3018	7316	6797	5339	8528	1038	6027	9105	5139	6054	1400	8668	7331	2053	9874	3439	1803	1843	1096	6921	4264	7144	6829	2926	6773	5951	5044	7587	5081	9047	3446	1451	5898	5942	8711	4275	7075	3948	3406	9799	1497	6674	6235	3887	4835	6910	1763	8945	3792	1196	8670	5332	4914	2978	1754	1654	9240	3088	9400	3627	3697	6698	5156	8506	9740	2651	9179	6518	6501	8696	3733	2182	9018	9662	6649	1129	1763	6288	9104	8842	8824	5794	1321	2475	9140	3563	5412	1833	8879	7850	4178	4468	8138	5601	4985	7505	2307	2718	6566	4470	9969	4739	2027	2578	1217	5676	2312	9886	3126	8073	3829	2940	8984	7327	8870	5602	8115	4647	2839	8715	5768	3674	
2007	6587	6201	1527	5201	7004	7629	8027	6612	6442	2667	3868	3349	1055	7924	3074	1875	4163	5137	6626	8880	2508	1835	1657	5343	4262	1698	9505	2296	7224	9517	8163	2441	2131	2336	7625	3151	8167	9172	5918	8682	8691	5416	2045	3510	8425	8157	3043	9749	8676	8375	1322	3522	7567	8759	8170	2537	3867	5685	4854	7979	3996	7395	6665	4197	4817	4245	3291	6319	2462	2853	5156	7978	5687	1530	9483	2891	3732	1409	4251	7548	1316	7316	7979	1418	9503	7366	3104	4161	8268	7209	4714	9691	8315	9982	6680	1183	8296	8315	1696	9134	7108	8315	9951	2594	8394	5344	9705	7295	8307	1075	4182	2699	2983	2268	7634	4938	8929	4061	4015	9017	9573	4368	9768	5340	1680	3889	7164	
2044	2972	2455	6725	3552	9103	1988	5093	1708	7599	4515	2709	3671	2092	6161	6153	1302	4329	6724	8402	1454	9617	2144	2561	6607	7970	6200	5029	8635	4033	5850	1314	2782	1530	9067	1214	8040	6809	3762	7257	1029	8810	2169	2000	7054	3561	7373	9790	3697	7871	5654	5488	7419	3323	4186	5555	9581	5440	5157	2701	1196	6328	8515	9652	6730	2741	6181	1951	5915	7775	6562	6719	1738	7952	6413	9865	6137	5696	5380	4011	1568	5477	6097	1344	5652	3226	3657	5858	6617	4067	2049	6883	9626	8754	1145	5248	6597	2618	9425	8867	5852	8710	8199	2771	9909	9500	5867	6842	2820	4091	9978	9107	5166	8758	7454	7101	7182	4724	2335	3297	1917	4701	3506	3884	8946	5780	3247	9529	
1673	3676	1449	6158	8048	3144	5215	7369	1612	7138	8503	8912	1218	9207	6954	2218	5369	2134	3203	8324	5757	1187	1105	2028	8471	6525	5707	7779	6039	2192	7939	8227	8900	7487	8443	5838	6778	6738	3780	5894	2962	6855	4030	7598	9655	7312	9626	9436	6612	4914	3427	8385	9276	9669	4890	1271	9361	2196	6761	8230	7702	1379	5479	5626	7960	4808	1850	4509	7143	5440	8475	9492	5610	2487	6531	2129	1632	6138	5012	2421	3139	2045	5122	7583	1471	1220	3080	2190	3593	6720	5878	2671	2466	8193	7584	3235	3067	5642	3827	9039	7802	2285	9056	5777	9898	2180	1059	2405	6257	4881	6925	3466	7594	5067	3964	2171	1155	6862	8037	1797	9914	1437	5784	4338	4376	5110	4226	7168	
6591	4418	9960	5642	1064	1887	4927	5864	6677	5196	4888	7541	9413	9745	2624	5125	9685	9257	8382	8065	6196	4277	2398	3001	6911	2782	3515	4964	8371	1214	4841	9199	2274	3619	6671	2608	2500	5673	8011	7765	1558	7907	7856	1814	2392	7166	4811	3020	2561	7914	6683	2292	9637	5582	4807	9028	1054	4879	8265	3841	8144	2588	1432	1811	2334	2713	4411	3749	5267	6222	6569	6365	2723	8316	6174	1364	9096	8539	7240	4130	7536	7675	1064	6649	1675	8397	6843	2236	4538	8788	5816	7965	5547	1534	6044	4496	6865	1593	2473	2551	4712	5596	7469	8154	8263	1667	6383	9226	3382	5502	1732	3203	6127	1951	3687	8628	4593	3470	2984	7348	9767	7107	3467	8011	3063	2078	4817	1778	
5254	7422	9836	3912	5928	9997	5515	6258	7382	9501	7910	6309	3008	3065	9451	1899	4378	5762	4870	2312	3556	6013	3992	4600	4952	5997	6198	2168	7944	5018	1243	5237	3224	8365	8752	3068	2591	7654	5303	4159	7075	8221	6583	6881	3418	2490	3633	8215	1845	6865	2337	2602	7783	8053	3568	1981	8051	4688	3470	5855	5651	3308	9357	2374	9333	2057	1353	7993	5448	7220	8764	7663	2780	4928	4806	8097	7640	8531	7009	2417	9229	7920	7354	3126	4919	5868	7315	8189	3099	2863	4230	7117	9012	1041	3244	1951	7376	8439	7476	5729	3447	2737	8663	8909	4684	9057	2463	8298	9868	2313	4960	4487	4012	9841	1279	3815	1319	7708	7559	5862	3956	1535	1042	7438	7334	3605	1253	7998	
9477	4978	1508	7152	5754	2834	9188	3197	8527	2524	7711	7752	3157	3168	3714	5900	9399	3066	2403	3354	9012	3851	9886	2883	3506	1091	3071	8230	1293	8133	1689	2934	1920	2422	8509	2315	6866	6075	4311	5828	6193	6846	3090	7742	9605	1324	2235	6620	2202	6423	4858	1475	2617	7475	9245	3480	8969	7119	2944	5448	9255	6946	5583	9187	8716	3776	8060	4270	7221	2943	6019	3268	6958	9002	5114	2177	2840	8689	5902	6955	2786	1139	5049	3165	1899	1737	7712	9761	9261	5888	6121	4529	7941	6131	3161	2161	1863	7451	4267	6125	3487	2340	8077	8099	1122	1221	2949	8301	6003	8539	2065	8285	5609	2994	1267	7333	8854	5322	2459	6570	7282	4770	8438	7452	5485	5211	8749	5989	
7684	8515	3560	5931	7859	5301	9713	1708	8945	7618	7502	8925	4185	1062	8622	8879	6069	7905	6188	7958	6373	6608	4801	8543	2788	4727	8100	9534	2251	5190	9085	4113	2679	2301	2991	8341	1590	6933	3427	9339	7375	1349	8713	5766	9095	7637	6650	6987	8752	6819	2369	5645	7332	8896	1391	3133	7895	8117	8718	7531	3018	5759	7709	4587	7588	8349	8618	8318	3811	7522	3671	5724	2968	5027	3043	3355	1161	3142	8536	2751	2824	9580	9100	3606	3776	8302	3137	6127	9463	6184	6520	1582	8535	7572	3419	2270	4311	8285	6167	8804	4703	2606	7872	8123	9065	4887	2726	1890	4282	3931	4326	7902	5639	2049	1731	3453	3061	4373	1323	8896	1169	8755	3534	4764	6558	4215	2841	3614	
6564	8875	3593	5080	1253	7638	9459	4709	8748	9574	2473	2172	3079	3386	3870	2388	6787	6414	1642	6605	9094	6363	6161	1086	8511	3874	5477	5185	9481	5717	7324	4999	3167	3651	1037	5209	8010	6574	6228	1540	7358	2083	8405	3088	8659	9653	3781	6814	6302	4886	5979	3843	5295	5515	1022	8917	2990	6210	2208	1336	2519	6755	2704	6134	9532	8880	6742	3401	2074	6490	8823	9182	6195	5618	8544	4816	9786	8249	6247	7022	9958	8941	8108	8082	7598	1784	9271	8799	5090	5766	5412	8526	3074	2275	9681	1877	9784	9246	1544	2165	6136	6614	7503	9190	9128	5552	9789	4577	2666	9394	6591	8258	6486	9407	8704	6463	6404	7151	3184	4810	1264	8539	6379	8847	3110	5530	2074	5426	
2317	9626	4383	4336	5704	7214	2025	7960	1223	7000	3200	7119	1956	5372	7810	4484	1929	6985	7436	9126	8759	5957	3836	4768	3130	9235	6371	2998	1552	7636	7984	6512	7456	7687	2200	5696	8079	5942	2513	6912	4213	3559	3709	2845	1239	4163	5445	9506	3653	8319	3827	9371	1771	1420	1361	1879	1141	9365	4135	8296	3860	3076	1535	2259	7029	5362	8925	5654	4865	3346	1331	1275	4463	7544	2793	5168	5748	4859	5777	3247	1109	2443	9945	8729	7780	3297	2113	4274	3830	1259	3596	9761	5213	2792	6635	3279	6969	9958	1029	4233	2121	1653	9115	2667	1711	6207	6687	7315	1874	4351	6965	8127	8501	6548	9794	4253	5188	6960	1041	9229	5391	1705	5701	3516	7055	1507	1392	2848	
1662	4791	2801	2811	8571	8485	4636	1878	3898	9641	5028	1547	4738	8285	2900	7543	5744	4755	6771	4178	4562	3077	4189	1468	7614	1755	1902	5974	6655	9400	1713	3378	1513	7402	5847	7057	7284	8964	1235	2031	4597	4010	6514	8348	4955	1263	2409	3441	7492	5462	2470	5805	4696	4140	9232	3604	9861	7422	8979	2331	8913	2557	4323	9138	5647	3050	6018	8206	3464	6279	3252	7818	8170	5988	9759	4969	8295	4451	5025	9171	6100	2809	1618	3882	9178	1521	5968	7199	2570	5030	6496	8014	4296	1812	5738	9043	1834	3388	3734	9943	8066	4179	2283	8899	2599	8253	6215	3727	4698	1371	9552	1960	1900	5350	2344	5132	4981	3967	2071	9435	1855	2638	8770	7516	6081	3138	9826	1401	
6327	1059	2624	3984	4879	4970	3180	9886	7030	7641	5116	8986	6385	1916	1441	6556	6416	5404	5182	9232	3668	3460	1050	3987	1874	7754	1892	1937	4495	8908	2270	1304	8619	9235	2786	7132	2722	3457	8354	7920	3997	5875	2620	7430	7360	4202	7377	6667	7404	1812	2111	7058	9156	7138	3340	5507	9589	4358	7843	5376	1335	7564	7859	8988	7992	5025	1379	4168	4408	2732	6418	7811	9359	1927	4714	5910	1426	3577	2669	6617	1612	7868	3375	3605	6273	2959	2483	7671	4702	3343	4138	6574	7540	8655	4549	1601	4228	4408	4764	7264	7876	7902	8056	2261	8911	3522	5450	5694	1539	1125	3383	1283	2068	5712	7298	4182	1334	9941	8145	7124	6336	2249	1269	1694	6371	7736	1888	5052	
2817	8213	7747	3231	2443	8861	2599	5529	3611	9623	8361	8940	8616	6378	3867	7299	5608	4995	4165	4105	4112	7089	5467	6508	7182	2543	9552	8765	7655	4525	5864	5560	1853	8155	8723	1410	3576	5564	7357	4515	4038	3602	5306	1266	8677	6172	7439	4663	6412	4097	3563	9425	5170	4607	2661	4005	4350	9253	9727	1319	4101	1737	1464	8528	5075	8975	4096	1165	3912	4886	9588	4608	9604	2096	2745	7853	3613	6063	6213	3138	4724	4239	1033	9275	5240	8083	1690	5346	1427	7143	9895	5280	5457	4768	6421	2770	2830	7931	9078	9187	4079	2289	6529	8810	6352	6005	7035	1232	1477	9830	8570	1056	6509	6624	4713	8371	3968	8505	1632	2223	1897	1835	4555	3347	9142	7893	1851	4274	
4604	2046	3754	9761	9000	9167	6880	9583	4024	2955	5258	5416	9688	1655	4130	5389	5065	8480	3929	5836	4155	3933	2393	2304	2363	5690	8872	5277	4784	9349	1838	4802	7160	7217	9823	8667	1839	3605	9116	5017	8079	7433	2492	4609	7875	3508	9696	8806	8637	8596	4661	6115	6104	7315	9890	3921	7295	2370	2984	8233	1524	9245	3618	5335	9493	8754	9498	7268	2001	3056	3731	7614	2913	4664	6973	3254	7281	1794	8786	7885	8685	6991	8023	2164	7376	7070	1343	2255	2296	3318	3417	8700	3982	8815	7890	6750	5753	7413	9357	8961	8658	9050	2055	6449	8218	7358	6031	7132	4047	1093	3882	5840	5798	1382	5325	2898	5898	3284	1083	5836	8178	4563	2719	5042	8361	9976	6547	1154	
9079	1085	4078	7141	6629	4504	9085	1350	6238	5071	7472	8622	6872	8042	7797	3986	3266	4780	4018	5386	7424	5143	2667	8846	5153	1044	2844	4511	8610	5644	8769	1479	6835	5886	3585	6606	9198	8869	3816	2650	3577	7365	2899	5778	7793	2539	4311	6311	3246	1110	8818	1775	3510	3397	2019	8136	4009	6069	6238	2902	5788	9519	9647	7657	9745	4413	8776	9526	3931	5343	8118	8703	4143	1847	1765	1210	9878	4276	5659	5907	6047	6679	1426	5615	2577	6760	7655	4102	8574	9723	4840	8364	1547	9933	6715	8940	7549	3285	8865	7321	1069	4289	3761	6691	4940	7038	3792	4082	1721	8003	6247	7794	6183	6667	1413	4372	7100	1989	5219	7116	1812	4330	7254	2908	3285	4458	6647	2749	
8506	5155	9863	2236	1883	6239	5750	5185	1460	1488	2938	8736	4233	5643	7277	5553	2675	6455	7119	7050	7380	1200	4466	8215	3743	4460	2437	5259	5475	1985	3096	6238	3942	2113	6342	1979	6054	9516	8697	3717	9571	2777	4375	7133	3864	2616	5889	8107	2408	8278	3957	4782	6141	3853	5081	2457	9515	1127	9192	9461	5964	4456	3474	9765	9228	3214	2331	5954	2021	5326	5309	2563	9133	5283	1545	7576	8410	7717	5457	7611	9672	9540	8369	9036	7818	4688	7348	6728	8836	8447	6595	2045	6913	5817	8864	9885	1752	5572	3017	3724	6425	6351	3408	8303	3094	4861	9118	5715	8333	2384	3623	8087	4537	5862	3961	8096	1103	8973	4671	1559	2559	8487	5819	4808	3065	9282	8463	4898	
